Project,Attribute,Attribute ID,Range,Validation Rules
ADKP,appliedHardTrimming,bts:AppliedHardTrimming,text,
ADKP,arrayBatch,bts:ArrayBatch,text: string,
ADKP,assay,bts:Assay,enum: 10xmultiome | 16SrRNAseq | ATACSeq | Activeavoidancelearningbehavior | Anxiety-relatedbehavior | AtomicForceMicroscopy | Autoradiography | BakerLipidomics | BiocratesBileAcids | BiocratesMxPQuant500XL | BiocratesQ500 | Biocratesp180 | BisulfiteSeq | BloodChemistryMeasurement | BrightfieldMicroscopy | CITESeq | CUT&Tag | CellViabilityAssay | ChIPSeq | Contextualconditioningbehavior | DIA | DNAopticalmapping | ELISA | Electrochemiluminescence | ElevatedTmazeapparatusmethod | Elevatedplusmazetest | ErrBisulfiteSeq | ExomeSeq | FIA-MSMS | FitBark | Frailtyassessment | Genotyping | HI-C | HPLC | HPLC-MSMS | HiChIPseq | Highcontentscreen | ISOSeq | IlluminaEPICArray | Immunocytochemistry | Immunofluorescence | Immunohistochemistry | Invivobioluminescence | JumpingLibrary | Kinestheticbehavior | LC-MS | LC-MSMS | LC-SRM | LFP | LTP | ... (+72 more),
ADKP,assayTarget,bts:AssayTarget,enum: ARID1B | ARID3A | ARNT | ASCL1 | ASH1L | ASH2L | ATF7 | BCL11A | BHLHE40 | BHLHE41 | BMI1 | BRCA1 | BRD4 | CC2D1A | CHD4 | CLOCK | CREB1 | CREM | CTCF | DEAF1 | DPF2 | E2F1 | EED | EGR1 | EHMT2 | EWSR1 | EZH2 | FOXK2 | FOXP1 | GABPB1 | GATA4 | GATAD2A | GATAD2B | GMEB1 | H3K27ac | H3K27me3 | H3K36me3 | H3K4me1 | H3K4me3 | H3K9ac | H3K9me2 | H3K9me3 | HCFC1 | HNRNPK | IEV1-V3 | IgG | Input | KAT2B | KDM4A | KLF16 | ... (+61 more),
ADKP,B_SCORE,bts:BSCORE,enum: BRAAKStage1-2 | BRAAKStage3-4 | BRAAKStage5-6 | Missingorunknown | NoBscore,validation=string
ADKP,batch,bts:Batch,text: string,
ADKP,batchChannel,bts:BatchChannel,text: string,
ADKP,batchSize,bts:BatchSize,text: number,
ADKP,bindingDensity,bts:BindingDensity,text: string,
ADKP,biospecimenID,bts:BiospecimenID,text,
ADKP,Braak,bts:Braak,enum: BRAAKStage1 | BRAAKStage2 | BRAAKStage3 | BRAAKStage4 | BRAAKStage5 | BRAAKStage6 | Missingorunknown | NoBRAAKstage,validation={'NeuropathMetadataTemplate': 'required'}
ADKP,brainWeight,bts:BrainWeight,text: number,
ADKP,captureArea,bts:CaptureArea,text,
ADKP,catalogNumber,bts:CatalogNumber,text: string,
ADKP,CDLB,bts:CDLB,enum: High | Intermediate | LoworNoclinicalsignificance | Missingorunknown,validation=string
ADKP,CDNALength,bts:CDNALength,text,
ADKP,CDNAOffset,bts:CDNAOffset,text,
ADKP,CERAD,bts:CERAD,enum: FrequentDefiniteC3 | Missingorunknown | ModerateProbableC2 | NoADC0 | SparsePossibleC1,validation={'NeuropathMetadataTemplate': 'required'}
ADKP,checkSum,bts:CheckSum,text,
ADKP,chromatinAmount,bts:ChromatinAmount,text: number,
ADKP,chromatinAmountUnits,bts:ChromatinAmountUnits,text: string,
ADKP,chromosome,bts:Chromosome,enum: 1 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 2 | 20 | 21 | 22 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Mitochondrial | X | Y,
ADKP,Component,bts:Component,text,
ADKP,conservationMethod,bts:ConservationMethod,enum: Bothfixedandfrozentissue | Fixedtissuesonly | Frozentissueonly | Missingorunknown | NoConservation,validation=string
ADKP,consortium,bts:Consortium,enum: AGMP | AMP-AD | BSMN | CDCP | CMC | CSBC | DHARTSPORE | ELITE | GENIE | M2OVE-AD | MODEL-AD | NotApplicable | PEC | PSON | Psych-AD | Resilience-AD | Synodos,
ADKP,contrastAgent,bts:ContrastAgent,text: string,
ADKP,controlType,bts:ControlType,enum: AIBLpool | Bakerpool | Blankinjection | GIS | GoldenWest | NISTSRM1950 | Qcmix | Replicate | Studypool | WaterplusBakerISTD,
ADKP,CVD_ART,bts:CVDART,enum: Mild | Missingorunknown | Moderate | NoCVDART | Severe,validation=string
ADKP,CVD_ART_ANY,bts:CVDARTANY,enum: MildorModerateorSevere | Missingorunknown | NoCVDARTANY,validation=string
ADKP,CVD_ATH,bts:CVDATH,enum: Mild | Missingorunknown | Moderate | NoCVDATH | Severe,validation=string
ADKP,CVD_ATH_ANY,bts:CVDATHANY,enum: MildorModerateorSevere | Missingorunknown | NoCVDATHANY,validation=string
ADKP,CVD_CAA,bts:CVDCAA,enum: Mild | Missingorunknown | Moderate | NoCVDCAA | Severe,validation=string
ADKP,CVD_CAA_ANY,bts:CVDCAAANY,enum: MildorModerateorSevere | Missingorunknown | NoCVDCAAANY,validation=string
ADKP,CVD_S,bts:CVDS,enum: Missingorunknown | NoCVDS | Presence,validation=string
ADKP,dataSubtype,bts:DataSubtype,enum: DataMatrix | Metadata | Normalized | Processed | Raw | Residualized,
ADKP,dataType,bts:DataType,enum: Behaviorprocess | CellularPhysiology | ChromatinActivity | Clinical | DrugCombinationScreen | DrugScreen | Electrophysiology | Epigenetics | GeneExpression | GenomicVariants | Image | Immunoassay | IsoformExpression | Kinomics | Metabolomics | Metagenomics | Network | PharmacokineticStudy | Pharmacology | Proteomics | SurveyData | Volume | Weight,
ADKP,directionalBSseqLibrary,bts:DirectionalBSseqLibrary,enum: FALSE | TRUE,
ADKP,dnaBatch,bts:DnaBatch,text: string,
ADKP,dnaExtractionMethod,bts:DnaExtractionMethod,text: string,
ADKP,DV200,bts:DV200,text: number,
ADKP,endBias,bts:EndBias,text,
ADKP,featureReferenceID,bts:FeatureReferenceID,text,
ADKP,fieldStrength,bts:FieldStrength,text: string,
ADKP,fileFormat,bts:FileFormat,enum: 7z | Ab1 | Abf | Avi | Bai | Bam | Bashscript | Bcf | Bed | BedbroadPeak | BedgappedPeak | Bedgraph | BednarrowPeak | Bgzip | Bigwig | Bim | Bpm | Bsc | Cel | Chp | Cram | Csv | Czi | DICOM | Dat | Doc | Dup | Excel | Fam | Fasta | Fastq | Fig | Flagstat | Gct | Gff3 | Gtf | Gzip | Hdf | Hic | Html | Hyperlink | Idat | Idx | Jpg | Json | Locs | Maf | Mat | Md | Mov | ... (+46 more),
ADKP,Filename,bts:Filename,text,
ADKP,fragmentation,bts:Fragmentation,text: string,
ADKP,gDNAconc,bts:GDNAconc,text: number,
ADKP,geneRLF,bts:GeneRLF,text: string,
ADKP,geneticBackground,bts:GeneticBackground,text: string,
ADKP,geneticMutations,bts:GeneticMutations,text: string,
ADKP,globinRemoval,bts:GlobinRemoval,text: string,
ADKP,GQN,bts:GQN,text: number,
ADKP,grant,bts:Grant,text: string,
ADKP,HEMOR,bts:HEMOR,enum: Missingorunknown | No | Yes,validation=string
ADKP,HS_L,bts:HSL,enum: Bilateral | Missingorunknown | NoHSL | PresentLocationUK | Unilateral,validation=string
ADKP,HS_S,bts:HSS,enum: Missingorunknown | No | Yes,validation=string
ADKP,imageReorientation,bts:ImageReorientation,text,
ADKP,individualID,bts:IndividualID,text: string,"validation={'FileAnnotationTemplate': '', 'all_other_components': 'required'}"
ADKP,INFA,bts:INFA,enum: Missingorunknown | No | Yes,validation=string
ADKP,inputTotalRNA,bts:InputTotalRNA,text: string,
ADKP,INT,bts:INT,text,validation=string
ADKP,ionMode,bts:IonMode,text: string,
ADKP,isModelSystem,bts:IsModelSystem,enum: FALSE | TRUE,
ADKP,isMultiSpecimen,bts:IsMultiSpecimen,enum: FALSE | TRUE,
ADKP,isStranded,bts:IsStranded,enum: FALSE | TRUE,
ADKP,lambdaDNAconc,bts:LambdaDNAconc,text: number,
ADKP,LEWY_ANY,bts:LEWYANY,enum: Brainstemortransitionalordiffuseorregionunspecifiedgroup | Missingorunknown | NoLEWYANYorolfactorybulboramygdalapredominantgroup,validation=string
ADKP,LEWY_full,bts:LEWYFull,enum: Brainstempredominant | Limbicamygdalatransitional | Missingorunknown | Neocorticaldiffuse | NoLEWYFull | OlfactorybulborRegionunspecified,validation=string
ADKP,LEWY_grp,bts:LEWYGrp,enum: Brainstempredominantgroup | Missingorunknown | NoLEWYGrporolfactorybulboramygdalapredominantgroup | Transitionalordiffuseorregionunspecifiedgroup,validation=string
ADKP,libraryBatch,bts:LibraryBatch,text: string,
ADKP,libraryID,bts:LibraryID,text: string,
ADKP,libraryPrep,bts:LibraryPrep,enum: Amplicon | CellHashing | ChromiumSingleCell3' | DNALibraryConstruction | EndItDNAEndRepairKit | KapaHyperPrep | LncRNAenrichment | MULTIseq | MethylSeq | MiRNAenrichment | Multiome | PCRfree | PolyAselection | Proximityligation | RRNAdepletion | SPLITseq | STARRSeq | SnIsoSeq | SureCell | TotalRNA,
ADKP,libraryPreparationDaysFromIndex,bts:LibraryPreparationDaysFromIndex,text,
ADKP,libraryPreparationMethod,bts:LibraryPreparationMethod,enum: 10x | Accel-NGS2SPlus | Accel-NGSMethyl-Seq | CEL-seq | Drop-Seq | Enzymatics(Qiagen) | IlluminaDNAPCR-FreePrepKit | IlluminaLigation | NEBNext | NexteraXT | Omni-ATAC | SMRTbell | Sac-seq | Smart-seq1 | Smart-seq2 | Smart-seq4 | TruSeq | UltralowMethyl-Seq,
ADKP,libraryType,bts:LibraryType,enum: ADT | CDNA | CMO | HTO | LMO | PlasmidDNA,
ADKP,libraryVersion,bts:LibraryVersion,text: string,
ADKP,ligand,bts:Ligand,text: string,
ADKP,lotNumber,bts:LotNumber,text: string,
ADKP,mayoDx,bts:MayoDx,enum: AD | Control | Missingorunknown | Other,validation=string
ADKP,meanCoverage,bts:MeanCoverage,text: number,
ADKP,meanGCContent,bts:MeanGCContent,text: number,
ADKP,meanReadsPerSpatialSpot,bts:MeanReadsPerSpatialSpot,text,
ADKP,medianGenes,bts:MedianGenes,text: number,
ADKP,medianNumberGenesPerSpatialSpot,bts:MedianNumberGenesPerSpatialSpot,text,
ADKP,medianUMICountsPerSpot,bts:MedianUMICountsPerSpot,text,
ADKP,medianUMIs,bts:MedianUMIs,text: number,
ADKP,metaboliteType,bts:MetaboliteType,enum: Acylcarnitines | Acylglycerols | Aminoacids | ApoA1 | ApoE | Bileacids | Biogenicamines | Carbohydrates | Catecholamine | Ceramides | Cholesterol | Cofactorsandvitamins | Drugs | Eicosanoids | Endocannabinoids | Fattyacids | Glycerides | Glycerolipid | Glycerophospholipid | Ketones | Lipids | Lipoproteins | Lysophosphatidylcholine | Lysophospholipids | Nucleotides | Oxylipins | Peptides | Phosphatidylcholine | Phosphatidylethonalamines | Phospholipids | Plasmalogens | Sphingolipids | Steroids | Sterols | Sugars | TCAcyclemetabolites | Triglycerides | Untargetedmetabolomics | Xenobiotics,validation=list like error
ADKP,metadataType,bts:MetadataType,enum: Analyticalcovariates | Assaymetadata | Biospecimen | Datadictionary | IDmapping | Individual | Manifest | Protocol,
ADKP,MICR,bts:MICR,enum: Missingorunknown | No | Yes,validation=string
ADKP,modelType,bts:ModelType,enum: Early-onsetAD(EOAD) | FamilialAD(FAD) | Late-onsetAD(LOAD) | Mixed-onsetAD,
ADKP,MRItype,bts:MRItype,enum: DTI | Functional | Structural,
ADKP,multiconsensusStudyFileID,bts:MulticonsensusStudyFileID,text: string,
ADKP,nanostringBatch,bts:NanostringBatch,text: string,
ADKP,numberCells,bts:NumberCells,text: integer,
ADKP,pcrCycles,bts:PcrCycles,text: integer,
ADKP,permeabilizationOnTime,bts:PermeabilizationOnTime,text,
ADKP,platform,bts:Platform,enum: Affy5.0 | Affy6.0 | AffymetrixHumanGene1.0STArray | AffymetrixU133AB | AffymetrixU133Plus2 | Agilent44Karray | BGISEQ-500 | Biocratesp180 | BiographmCT | BionanoIrys | BrukerAvanceIII | ConfocalImaging | DNBSEQ | DdSEQSingle-CellIsolator | GAIIx | HiSeq1000 | HiSeq2000 | HiSeq2500 | HiSeq3000 | HiSeq4000 | HiSeqX | Illumina1M | IlluminaH650 | IlluminaHumanHT-12V30R1 | IlluminaHumanHap300 | IlluminaHumanHap650Yv3A | IlluminaHumanMethylation450 | IlluminaHumanOmni1-Quadv1.0 | IlluminaInfinium-HumanMethylation450-BeadChip | IlluminaInfiniumGSAMD-24v2-0 | IlluminaMethylationEPIC | IlluminaMiSeq | IlluminaMouseWG-6v2.0expressionbeadchip | IlluminaNovaSeq6000 | IlluminaNovaSeqX | IlluminaNovaSeqXplus | IlluminaNovaseq6000 | IlluminaOmni2.5-8 | IlluminaOmni2.5-8V1.1 | IlluminaOmni2.5-8V1.3 | IlluminaOmni2pt5M | IlluminaOmni5-Quad | IlluminaOmni5M | IlluminaWholeGenomeDASL | InfiniumGlobalDiversityArray-8 | InfiniumHumanOmniExpressExome | InfiniumOmni2.5Exome-8v1.1 | InfiniumOmni2.5Exome-8v1.3 | InfiniumOmni2.5Exome-8v1.4 | InfiniumOmni2.5Exome-8v1.5 | ... (+32 more),
ADKP,platformLocation,bts:PlatformLocation,text: string,
ADKP,PMI,bts:PMI,text: string,validation={'NeuropathMetadataTemplate': 'required'}
ADKP,pmiUnits,bts:PmiUnits,enum: Hours | Minutes,validation={'NeuropathMetadataTemplate': 'required'}
ADKP,proportionReadsMapped,bts:ProportionReadsMapped,text,
ADKP,protocolLink,bts:ProtocolLink,text,
ADKP,ratio260over230,bts:Ratio260over230,text: number,
ADKP,ratio260over280,bts:Ratio260over280,text: number,
ADKP,readIndicator,bts:ReadIndicator,text,
ADKP,readLength,bts:ReadLength,text: string,
ADKP,readsMappedToTranscriptome,bts:ReadsMappedToTranscriptome,text,
ADKP,readStrandOrigin,bts:ReadStrandOrigin,enum: Forward | Reverse,
ADKP,REAG,bts:REAG,enum: HighLikelihood | IntermediateLikelihood | Lowlikelihood | Missingorunknown | NoAD | OtherorDoesnotfulfillNIA-REAGENcriteria,validation=string
ADKP,referenceSet,bts:ReferenceSet,enum: 1000Genomesphase3 | DmelR6.06 | GRCh37 | GRCh38 | GRCm38 | HRC | MMUL1.0,
ADKP,registryAbbreviation,bts:RegistryAbbreviation,text: string,
ADKP,resolution,bts:Resolution,text: number,
ADKP,resourceType,bts:ResourceType,enum: Analysis | CuratedData | ExperimentalData | Metadata | Report | Tool,
ADKP,reverseTranscriptionPrimer,bts:ReverseTranscriptionPrimer,text,
ADKP,ribosomalDepletion,bts:RibosomalDepletion,text: string,
ADKP,RIN,bts:RIN,text: number,
ADKP,rnaBatch,bts:RnaBatch,text: string,
ADKP,runID,bts:RunID,text,
ADKP,runType,bts:RunType,enum: PairedEnd | SingleEnd,
ADKP,sampleBarcode,bts:SampleBarcode,text: string,
ADKP,samplePreparation,bts:SamplePreparation,text,
ADKP,scanID,bts:ScanID,text: string,
ADKP,SentrixID,bts:SentrixID,text: string,
ADKP,SentrixRowColumn,bts:SentrixRowColumn,text: string,
ADKP,sequenceAnalysis,bts:SequenceAnalysis,enum: Alignedsequenceread | Other | Unalignedsequenceread,
ADKP,sequencingBatch,bts:SequencingBatch,text: string,
ADKP,sequencingLibraryConstructionDaysFromIndex,bts:SequencingLibraryConstructionDaysFromIndex,text,
ADKP,sequencingPlatform,bts:SequencingPlatform,text,
ADKP,sequencingSaturation,bts:SequencingSaturation,text,
ADKP,slideID,bts:SlideID,text,
ADKP,slideVersion,bts:SlideVersion,text,
ADKP,softwareName,bts:SoftwareName,text: string,
ADKP,spatialBarcodeLength,bts:SpatialBarcodeLength,text,
ADKP,spatialBarcodeOffset,bts:SpatialBarcodeOffset,text,
ADKP,spatialBarcodeTag,bts:SpatialBarcodeTag,text,
ADKP,spatialLibraryConstructionMethod,bts:SpatialLibraryConstructionMethod,text,
ADKP,spatialRead1,bts:SpatialRead1,text,
ADKP,spatialRead2,bts:SpatialRead2,text,
ADKP,species,bts:Species,enum: Drosophilamelanogaster | Gallusgallus | Human | Mouse | Pantroglodytes | Rat | Rhesusmacaque | Susscrofa,
ADKP,specimenID,bts:SpecimenID,text: string,
ADKP,spectrometerFrequency,bts:SpectrometerFrequency,text: number,
ADKP,spotsUnderTissue,bts:SpotsUnderTissue,text,
ADKP,stockNumber,bts:StockNumber,text: string,
ADKP,strainCommonName,bts:StrainCommonName,text: string,
ADKP,strainOfficialName,bts:StrainOfficialName,text: string,
ADKP,study,bts:Study,enum: 3Dchromatin | ABC-DS | ACOM | ACT | AD-BXD | ADADRDExposome | ADAMTS7 | ADAtlasArchive | ADMCADNI1 | ADMCADNI2-GO | ADMCADNIBakerLipidomics | ADMCADNIBiocratesMxPQ500 | ADMCADNINightingaleNMR | ADMCADNIUHawaiiGutMetabolites | ADMCUPenn | AGMPANIMALMODELS | AGMPTULSA1000LIBR | AMP-ADDiverseCohorts | APOE-TR | APOE4Myelination | APOEPSC | AbetaMicroglia | Aging-PheWAS | Ast10Communication | BCM-DMAS | BLSA | BPSDADAnimalStudyNU | Banner | BipSeq | BrainGVEX | BroadAstrom109 | BroadMDMi | BroadiPSC | CD74-IHC | CHDWB | CMC | CMC-PEC | CMCHBCC | CNON | CUIMC2Mult | CUMCCompoundsMicroglia | DAMModelsCU | DiCAD | DiseasePseudotime | DivCoHS | DukeADPTSD | ELPSCRNA | EQTLmetaAnalysis | EmoryADRC | EmoryDrosophilaTau | ... (+140 more),
ADKP,TDP43,bts:TDP43,enum: Missingorunknown | No | Yes,
ADKP,TDP_3,bts:TDP3,enum: Amygdala | HippocampusorEtorhinal | Missingorunknown | Neocortex | NoTDP3,validation=string
ADKP,TDP_5,bts:TDP5,enum: Amygdala | Brainstem/SpinalCord | Entorhinal | Hippocampus | Missingorunknown | Neocortex | NoTDP5,validation=string
ADKP,TMTType,bts:TMTType,text: string,
ADKP,totalReads,bts:TotalReads,text: number,
ADKP,transposaseBatch,bts:TransposaseBatch,text: string,
ADKP,UMIBarcodeLength,bts:UMIBarcodeLength,text,
ADKP,UMIBarcodeOffset,bts:UMIBarcodeOffset,text,
ADKP,UMITag,bts:UMITag,text,
ADKP,validBarcodeReads,bts:ValidBarcodeReads,text: number,
ADKP,validHiCContacts,bts:ValidHiCContacts,text: number,
ADKP,vendor,bts:Vendor,text: string,
ADKP,WBVD,bts:WBVD,enum: Missingorunknown | No | Yes,validation=string
ADKP,whitelistSpatialBarcodeFileLink,bts:WhitelistSpatialBarcodeFileLink,text,
ADKP,WMR,bts:WMR,enum: Absent | Mild | Missingorunknown | Moderate | Severe,validation=string
ADKP,WMRCAL,bts:WMRCAL,enum: Missingorunknown | No | Yes,validation=string
ADKP,workflowLink,bts:WorkflowLink,text,
ADKP,workflowVersion,bts:WorkflowVersion,text,
AMP-AIM,assay,bts:Assay,enum: ASAPSeq | CE-MS | CITESeq | CosMX | CyTOF | Featurebarcodesequencing | Flowcytometry | H&E | Imagingmasscytometry | Imagingmassspectrometry | LC-MS/MS | MultiplexedELISA | NULISA | OlinkExploreHT | RNASeq | SNParray | ScRNASeq | ScVDJSeq | SerialIHC | SnATACSeq | SnRNASeq | SomaScan | VDJSeq | WES | WGS | Xenium,validation=list like error
AMP-AIM,Component,bts:Component,text,
AMP-AIM,dataLevel,bts:DataLevel,enum: 1 | 2 | 3 | 4 | 5,
AMP-AIM,fileFormat,bts:FileFormat,enum: Bai | Bam | Bed | Bim | Csv | Docx | Dose | Erate | Fam | Fastq | Fcs | Geojson | H5 | H5ad | Info | Mtx | Omiq | Parquet | Pdf | Rds | Rec | Tar.gz | Tbi | Tgz | Tsv | Txt | Vcf | Xls | Xlsx | Zip,
AMP-AIM,Filename,bts:Filename,text,
AMP-AIM,platform,bts:Platform,enum: ChromiumController | ChromiumX | ChromiumXo | ChromiumiX | CyTOFXT | HeliosMassCytometer | Hyperion | IlluminaHiSeq2500 | IlluminaMiSeq | IlluminaNextSeq500 | IlluminaNovaSeq6000 | IlluminaNovaSeqX | None | VisiumCytAssist | Xenium,validation=list like error
AMP-AIM,resourceType,bts:ResourceType,enum: Code | Experimentaldata | Metadata,
AMP-AIM,sampleManifestSynID,bts:SampleManifestSynID,text,validation=regex search ^syn[0-9]{8} error
AMP-AIM,softwareAndVersion,bts:SoftwareAndVersion,enum: CellRangerv3.0.0 | CellRangerv3.0.1 | CellRangerv3.0.2 | CellRangerv3.1.0 | CellRangerv4.0.0 | CellRangerv5.0.0 | CellRangerv5.0.1 | CellRangerv6.0.0 | CellRangerv6.0.1 | CellRangerv6.0.2 | CellRangerv6.1.0 | CellRangerv6.1.1 | CellRangerv6.1.2 | CellRangerv7.0.0 | CellRangerv7.0.1 | CellRangerv7.1.0 | CellRangerv7.2.0 | CellRangerv8.0.0 | CellRangerv8.0.1 | CellRangerv9.0.0 | None | OMIQ | OMIQ2024-12 | OlinkNPX | SpaceRanger3.0.0 | SpaceRanger3.0.1 | SpaceRanger3.1.0 | SpaceRanger3.1.1 | SpaceRanger3.1.2,
AMP-AIM,specimenModality,bts:SpecimenModality,enum: Multispecimen | Singlespecimen,
AMP-AIM,targetPanel,bts:TargetPanel,enum: MDIPA | None | OlinkExploreHTv2024-10-31,
AMP-AIM,targetPanelSize,bts:TargetPanelSize,text,validation=int error
AMP-AIM,targetPanelSynID,bts:TargetPanelSynID,text,validation=regex search ^syn[0-9]{8} error
BTC,Adapter Content,bts:AdapterContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Adapter Name,bts:AdapterName,text,
BTC,Adapter Sequence,bts:AdapterSequence,text,
BTC,Base Caller Name,bts:BaseCallerName,text,
BTC,Base Caller Version,bts:BaseCallerVersion,text,
BTC,Basic Statistics,bts:BasicStatistics,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Cell Barcode,bts:CellBarcode,text,
BTC,Component,bts:Component,text,
BTC,DV200,bts:DV200,text,
BTC,Encoding,bts:Encoding,text,
BTC,File Format,bts:fileFormat,enum: 7z | Ab1 | Abf | Am | Avi | Bai | Bam | Bcf | Bed | BedbroadPeak | BedgappedPeak | Bedgraph | BednarrowPeak | Bgzip | Bigwig | Bpm | Cel | Cellam | Chp | Cloupe | Csv | Czi | DICOM | Dat | Doc | Dup | Excel | Fasta | Fastq | Fig | Flagstat | Gct | Gff3 | Gtf | Gzip | Hdf5 | Hic | Html | Hyperlink | Idat | Idx | Jpg | Json | Locs | M | Maf | Md | Mex | Mov | Mpg | ... (+37 more),
BTC,Filename,bts:filename,text,
BTC,Flow,bts:Flow,text,
BTC,Fragment Maximum Length,bts:FragmentMaximumLength,text,
BTC,Fragment Mean Length,bts:FragmentMeanLength,text,
BTC,Fragment Minimum Length,bts:FragmentMinimumLength,text,
BTC,Fragment Standard Deviation Length,bts:FragmentStandardDeviationLength,text,
BTC,HTAN Data File ID,bts:HTANDataFileID,text,
BTC,HTAN Parent Biospecimen ID,bts:HTANParentBiospecimenID,text,
BTC,Kmer Content,bts:KmerContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Lane Number,bts:LaneNumber,text,
BTC,Library Layout,bts:LibraryLayout,enum: LongRead | Mid-length | PairedEnd | SingleRead,
BTC,Library Preparation Days from Index,bts:LibraryPreparationDaysfromIndex,text,validation=int
BTC,Library Preparation Kit Name,bts:LibraryPreparationKitName,text,
BTC,Library Preparation Kit Vendor,bts:LibraryPreparationKitVendor,text,
BTC,Library Preparation Kit Version,bts:LibraryPreparationKitVersion,text,
BTC,Library Selection Method,bts:LibrarySelectionMethod,text,
BTC,Library Strand,bts:LibraryStrand,enum: FirstStranded | NotApplicable | SecondStranded | Unstranded,
BTC,Multiplex Barcode,bts:MultiplexBarcode,text,
BTC,Nucleic Acid Source,bts:NucleicAcidSource,enum: BulkNuclei | BulkWholeCell | SingleCell | SingleNucleus,
BTC,Overrepresented Sequences,bts:OverrepresentedSequences,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Base N Content,bts:PerBaseNContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Base Sequence Content,bts:PerBaseSequenceContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Base Sequence Quality,bts:PerBaseSequenceQuality,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Sequence GC Content,bts:PerSequenceGCContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Sequence Quality Score,bts:PerSequenceQualityScore,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Per Tile Sequence Quality,bts:PerTileSequenceQuality,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Percent GC Content,bts:PercentGCContent,text,
BTC,QC Workflow Link,bts:QCWorkflowLink,text,
BTC,QC Workflow Type,bts:QCWorkflowType,text,
BTC,QC Workflow Version,bts:QCWorkflowVersion,text,
BTC,Read Indicator,bts:ReadIndicator,enum: R1 | R1&R2 | R2,
BTC,Read Length,bts:ReadLength,text,
BTC,RIN,bts:RIN,text,
BTC,Sequence Duplication Levels,bts:SequenceDuplicationLevels,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Sequence Length Distribution,bts:SequenceLengthDistribution,enum: FAIL | NotReported | PASS | Unknown | WARN,
BTC,Sequencing Batch ID,bts:SequencingBatchID,text,
